<!-- Created with RosettaNet XSD2ALL 2.3.9 on Fri Aug 22 08:08:03 SGT 2008 -->
,DesignRegistrationRequestType,1,1,DesignRegistrationRequest
,DesignProjectInformationType,2,1,,DesignProjectInformation
,DesignAssemblyInformationType,3,1..n,,,DesignAssemblyInformation
updi,TextualDescriptionType,4,1,,,,AssemblyDescription
xs,string,5,0..1,,,,,Detail
xs,string,6,1,,,,,Primary
xs,string,7,0..1,,,,,Summary
dmk,DemandCreatorTrackingIdentifierType,8,1,,,,DemandCreatorTrackingIdentifier
sha,ProductQuantityType,9,1,,,,DesignAssemblyInformation
,DesignCustomerInformationType,10,1,,,,DesignCustomerInformation
udt,DUNSPlus4Type,11,0..1,,,,,DesignCustomerDistributorBranch
upi,PartnerDescriptionType,12,0..n,,,,,PartnerDescription
,,13,1,,,,,,Choice
upi,FullPartnerType,14,1,,,,,,,FullPartner
uci,ContactInformationType,15,0..n,,,,,,,,ContactInformation
uci,ContactInformationType,70,0..n,,,,,,,,ContactInformation
udt,ContactType,71,1,,,,,,,,,Contact
xs,string,72,0..1,,,,,,,,,Email
xs,string,73,0..1,,,,,,,,,Fax
xs,string,74,0..1,,,,,,,,,Identifier
xs,string,75,0..1,,,,,,,,,Phone
upi,KnownPartnerType,76,1,,,,,,,,KnownPartner
upi,PartnerIdentificationType,77,1,,,,,,,,,PartnerIdentification
xs,string,78,0..1,,,,,,,,,,PartnerName
,,79,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,80,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,81,1,,,,,,,,,,,,Authority
xs,string,82,1,,,,,,,,,,,,Identifier
udt,DUNSType,83,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,84,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,85,1,,,,,,,,,,,GLN
upri,ProcessRoleIdentifierType,86,1,,,,,,,,,ProcessRoleIdentifier
upi,NewPartnerType,87,1,,,,,,,NewPartner
uci,ContactInformationType,88,1..n,,,,,,,,ContactInformation
udt,ContactType,89,1,,,,,,,,,Contact
xs,string,90,0..1,,,,,,,,,Email
xs,string,91,0..1,,,,,,,,,Fax
xs,string,92,0..1,,,,,,,,,Identifier
xs,string,93,0..1,,,,,,,,,Phone
ulc,LocationType,94,1,,,,,,,,Location
,,95,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,96,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,97,1,,,,,,,,,,,Authority
xs,string,98,1,,,,,,,,,,,Identifier
udt,DUNSType,99,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,100,1,,,,,,,,,,DUNSPlus4
udt,GLNType,101,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,102,1..n,,,,,,,,PartnerIdentification
xs,string,103,0..1,,,,,,,,,PartnerName
,,104,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,105,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,106,1,,,,,,,,,,,Authority
xs,string,107,1,,,,,,,,,,,Identifier
udt,DUNSType,108,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,109,1,,,,,,,,,,DUNSPlus4
udt,GLNType,110,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,111,1,,,,,,,,PhysicalAddress
xs,string,112,1,,,,,,,,,AddressLine1
xs,string,113,0..1,,,,,,,,,AddressLine2
xs,string,114,0..1,,,,,,,,,AddressLine3
xs,string,115,0..1,,,,,,,,,AddressLine4
xs,string,116,0..1,,,,,,,,,AddressLine5
xs,string,117,1,,,,,,,,,CityName
uc,CountryType,118,1,,,,,,,,,Country
ucs,CountrySubdivisionType,119,0..1,,,,,,,,,CountrySubdivision
xs,string,120,0..1,,,,,,,,,PostalCode
xs,string,121,0..1,,,,,,,,,PostOfficeBox
upri,ProcessRoleIdentifierType,122,1,,,,,,,,ProcessRoleIdentifier
udt,DUNSPlus4Type,123,0..1,,,,,PointOfSaleCustomerDistributorBranch
,DesignPartInformationType,124,1..n,,,,DesignPartInformation
,AttachmentType,125,0..1,,,,,Attachment
xs,string,126,0..1,,,,,,Code
xs,string,127,0..1,,,,,,Description
umtq,MimeTypeQualifierType,128,1,,,,,,MimeTypeQualifier
xs,string,129,1,,,,,,UniversalResourceIdentifier
upi,SpecifiedPartnerDescriptionType,130,1,,,,,DemandCreatorFieldApplicationEngineer
,,131,1,,,,,,Choice
upi,SpecifiedFullPartnerType,132,1,,,,,,,SpecifiedFullPartner
uci,ContactInformationType,133,0..n,,,,,,,,ContactInformation
udt,ContactType,134,1,,,,,,,,,Contact
xs,string,135,0..1,,,,,,,,,Email
xs,string,136,0..1,,,,,,,,,Fax
xs,string,137,0..1,,,,,,,,,Identifier
xs,string,138,0..1,,,,,,,,,Phone
ulc,LocationType,139,0..1,,,,,,,,Location
,,140,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,141,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,142,1,,,,,,,,,,,Authority
xs,string,143,1,,,,,,,,,,,Identifier
udt,DUNSType,144,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,145,1,,,,,,,,,,DUNSPlus4
udt,GLNType,146,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,147,0..n,,,,,,,,PartnerIdentification
xs,string,148,0..1,,,,,,,,,PartnerName
,,149,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,150,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,151,1,,,,,,,,,,,Authority
xs,string,152,1,,,,,,,,,,,Identifier
udt,DUNSType,153,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,154,1,,,,,,,,,,DUNSPlus4
udt,GLNType,155,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,156,0..1,,,,,,,,PhysicalAddress
xs,string,157,1,,,,,,,,,AddressLine1
xs,string,158,0..1,,,,,,,,,AddressLine2
xs,string,159,0..1,,,,,,,,,AddressLine3
xs,string,160,0..1,,,,,,,,,AddressLine4
xs,string,161,0..1,,,,,,,,,AddressLine5
xs,string,162,1,,,,,,,,,CityName
uc,CountryType,163,1,,,,,,,,,Country
ucs,CountrySubdivisionType,164,0..1,,,,,,,,,CountrySubdivision
xs,string,165,0..1,,,,,,,,,PostalCode
xs,string,166,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedIntermittentPartnerType,167,1,,,,,,,SpecifiedIntermittentPartner
uci,ContactInformationType,168,1,,,,,,,,ContactInformation
udt,ContactType,169,1,,,,,,,,,Contact
xs,string,170,0..1,,,,,,,,,Email
xs,string,171,0..1,,,,,,,,,Fax
xs,string,172,0..1,,,,,,,,,Identifier
xs,string,173,0..1,,,,,,,,,Phone
ulc,PhysicalAddressType,174,1,,,,,,,,PhysicalAddress
xs,string,175,1,,,,,,,,,AddressLine1
xs,string,176,0..1,,,,,,,,,AddressLine2
xs,string,177,0..1,,,,,,,,,AddressLine3
xs,string,178,0..1,,,,,,,,,AddressLine4
xs,string,179,0..1,,,,,,,,,AddressLine5
xs,string,180,1,,,,,,,,,CityName
uc,CountryType,181,1,,,,,,,,,Country
ucs,CountrySubdivisionType,182,0..1,,,,,,,,,CountrySubdivision
xs,string,183,0..1,,,,,,,,,PostalCode
xs,string,184,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedKnownPartnerContactType,185,1,,,,,,,SpecifiedKnownPartnerContact
uci,ContactInformationType,186,0..n,,,,,,,,ContactInformation
udt,ContactType,187,1,,,,,,,,,Contact
xs,string,188,0..1,,,,,,,,,Email
xs,string,189,0..1,,,,,,,,,Fax
xs,string,190,0..1,,,,,,,,,Identifier
xs,string,191,0..1,,,,,,,,,Phone
upi,SpecifiedKnownPartnerType,192,1,,,,,,,,SpecifiedKnownPartner
upi,PartnerIdentificationType,193,1,,,,,,,,,PartnerIdentification
xs,string,194,0..1,,,,,,,,,,PartnerName
,,195,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,196,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,197,1,,,,,,,,,,,,Authority
xs,string,198,1,,,,,,,,,,,,Identifier
udt,DUNSType,199,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,200,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,201,1,,,,,,,,,,,GLN
upi,SpecifiedNewPartnerType,202,1,,,,,,,SpecifiedNewPartner
uci,ContactInformationType,203,1..n,,,,,,,,ContactInformation
udt,ContactType,204,1,,,,,,,,,Contact
xs,string,205,0..1,,,,,,,,,Email
xs,string,206,0..1,,,,,,,,,Fax
xs,string,207,0..1,,,,,,,,,Identifier
xs,string,208,0..1,,,,,,,,,Phone
ulc,LocationType,209,1,,,,,,,,Location
,,210,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,211,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,212,1,,,,,,,,,,,Authority
xs,string,213,1,,,,,,,,,,,Identifier
udt,DUNSType,214,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,215,1,,,,,,,,,,DUNSPlus4
udt,GLNType,216,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,217,1..n,,,,,,,,PartnerIdentification
xs,string,218,0..1,,,,,,,,,PartnerName
,,219,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,220,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,221,1,,,,,,,,,,,Authority
xs,string,222,1,,,,,,,,,,,Identifier
udt,DUNSType,223,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,224,1,,,,,,,,,,DUNSPlus4
udt,GLNType,225,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,226,1,,,,,,,,PhysicalAddress
xs,string,227,1,,,,,,,,,AddressLine1
xs,string,228,0..1,,,,,,,,,AddressLine2
xs,string,229,0..1,,,,,,,,,AddressLine3
xs,string,230,0..1,,,,,,,,,AddressLine4
xs,string,231,0..1,,,,,,,,,AddressLine5
xs,string,232,1,,,,,,,,,CityName
uc,CountryType,233,1,,,,,,,,,Country
ucs,CountrySubdivisionType,234,0..1,,,,,,,,,CountrySubdivision
xs,string,235,0..1,,,,,,,,,PostalCode
xs,string,236,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedPartnerDescriptionType,237,1,,,,,DemandCreatorSalesRepresentative
,,238,1,,,,,,Choice
upi,SpecifiedFullPartnerType,239,1,,,,,,,SpecifiedFullPartner
uci,ContactInformationType,240,0..n,,,,,,,,ContactInformation
udt,ContactType,241,1,,,,,,,,,Contact
xs,string,242,0..1,,,,,,,,,Email
xs,string,243,0..1,,,,,,,,,Fax
xs,string,244,0..1,,,,,,,,,Identifier
xs,string,245,0..1,,,,,,,,,Phone
ulc,LocationType,246,0..1,,,,,,,,Location
,,247,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,248,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,249,1,,,,,,,,,,,Authority
xs,string,250,1,,,,,,,,,,,Identifier
udt,DUNSType,251,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,252,1,,,,,,,,,,DUNSPlus4
udt,GLNType,253,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,254,0..n,,,,,,,,PartnerIdentification
xs,string,255,0..1,,,,,,,,,PartnerName
,,256,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,257,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,258,1,,,,,,,,,,,Authority
xs,string,259,1,,,,,,,,,,,Identifier
udt,DUNSType,260,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,261,1,,,,,,,,,,DUNSPlus4
udt,GLNType,262,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,263,0..1,,,,,,,,PhysicalAddress
xs,string,264,1,,,,,,,,,AddressLine1
xs,string,265,0..1,,,,,,,,,AddressLine2
xs,string,266,0..1,,,,,,,,,AddressLine3
xs,string,267,0..1,,,,,,,,,AddressLine4
xs,string,268,0..1,,,,,,,,,AddressLine5
xs,string,269,1,,,,,,,,,CityName
uc,CountryType,270,1,,,,,,,,,Country
ucs,CountrySubdivisionType,271,0..1,,,,,,,,,CountrySubdivision
xs,string,272,0..1,,,,,,,,,PostalCode
xs,string,273,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedIntermittentPartnerType,274,1,,,,,,,SpecifiedIntermittentPartner
uci,ContactInformationType,275,1,,,,,,,,ContactInformation
udt,ContactType,276,1,,,,,,,,,Contact
xs,string,277,0..1,,,,,,,,,Email
xs,string,278,0..1,,,,,,,,,Fax
xs,string,279,0..1,,,,,,,,,Identifier
xs,string,280,0..1,,,,,,,,,Phone
ulc,PhysicalAddressType,281,1,,,,,,,,PhysicalAddress
xs,string,282,1,,,,,,,,,AddressLine1
xs,string,283,0..1,,,,,,,,,AddressLine2
xs,string,284,0..1,,,,,,,,,AddressLine3
xs,string,285,0..1,,,,,,,,,AddressLine4
xs,string,286,0..1,,,,,,,,,AddressLine5
xs,string,287,1,,,,,,,,,CityName
uc,CountryType,288,1,,,,,,,,,Country
ucs,CountrySubdivisionType,289,0..1,,,,,,,,,CountrySubdivision
xs,string,290,0..1,,,,,,,,,PostalCode
xs,string,291,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedKnownPartnerContactType,292,1,,,,,,,SpecifiedKnownPartnerContact
uci,ContactInformationType,293,0..n,,,,,,,,ContactInformation
udt,ContactType,294,1,,,,,,,,,Contact
xs,string,295,0..1,,,,,,,,,Email
xs,string,296,0..1,,,,,,,,,Fax
xs,string,297,0..1,,,,,,,,,Identifier
xs,string,298,0..1,,,,,,,,,Phone
upi,SpecifiedKnownPartnerType,299,1,,,,,,,,SpecifiedKnownPartner
upi,PartnerIdentificationType,300,1,,,,,,,,,PartnerIdentification
xs,string,301,0..1,,,,,,,,,,PartnerName
,,302,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,303,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,304,1,,,,,,,,,,,,Authority
xs,string,305,1,,,,,,,,,,,,Identifier
udt,DUNSType,306,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,307,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,308,1,,,,,,,,,,,GLN
upi,SpecifiedNewPartnerType,309,1,,,,,,,SpecifiedNewPartner
uci,ContactInformationType,310,1..n,,,,,,,,ContactInformation
udt,ContactType,311,1,,,,,,,,,Contact
xs,string,312,0..1,,,,,,,,,Email
xs,string,313,0..1,,,,,,,,,Fax
xs,string,314,0..1,,,,,,,,,Identifier
xs,string,315,0..1,,,,,,,,,Phone
ulc,LocationType,316,1,,,,,,,,Location
,,317,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,318,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,319,1,,,,,,,,,,,Authority
xs,string,320,1,,,,,,,,,,,Identifier
udt,DUNSType,321,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,322,1,,,,,,,,,,DUNSPlus4
udt,GLNType,323,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,324,1..n,,,,,,,,PartnerIdentification
xs,string,325,0..1,,,,,,,,,PartnerName
,,326,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,327,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,328,1,,,,,,,,,,,Authority
xs,string,329,1,,,,,,,,,,,Identifier
udt,DUNSType,330,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,331,1,,,,,,,,,,DUNSPlus4
udt,GLNType,332,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,333,1,,,,,,,,PhysicalAddress
xs,string,334,1,,,,,,,,,AddressLine1
xs,string,335,0..1,,,,,,,,,AddressLine2
xs,string,336,0..1,,,,,,,,,AddressLine3
xs,string,337,0..1,,,,,,,,,AddressLine4
xs,string,338,0..1,,,,,,,,,AddressLine5
xs,string,339,1,,,,,,,,,CityName
uc,CountryType,340,1,,,,,,,,,Country
ucs,CountrySubdivisionType,341,0..1,,,,,,,,,CountrySubdivision
xs,string,342,0..1,,,,,,,,,PostalCode
xs,string,343,0..1,,,,,,,,,PostOfficeBox
dmk,DemandCreatorTrackingIdentifierType,344,1,,,,,DemandCreatorTrackingIdentifier
,DesignCustomerInformationType,345,0..1,,,,,DesignCustomerInformation
udt,DUNSPlus4Type,346,0..1,,,,,,DesignCustomerDistributorBranch
upi,PartnerDescriptionType,347,0..n,,,,,,PartnerDescription
,,348,1,,,,,,,Choice
upi,FullPartnerType,349,1,,,,,,,,FullPartner
uci,ContactInformationType,350,0..n,,,,,,,,,ContactInformation
udt,ContactType,351,1,,,,,,,,,,Contact
xs,string,352,0..1,,,,,,,,,,Email
xs,string,353,0..1,,,,,,,,,,Fax
xs,string,354,0..1,,,,,,,,,,Identifier
xs,string,355,0..1,,,,,,,,,,Phone
ulc,LocationType,356,0..1,,,,,,,,,Location
,,357,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,358,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,359,1,,,,,,,,,,,,Authority
xs,string,360,1,,,,,,,,,,,,Identifier
udt,DUNSType,361,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,362,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,363,1,,,,,,,,,,,GLN
upi,PartnerIdentificationType,364,0..n,,,,,,,,,PartnerIdentification
xs,string,365,0..1,,,,,,,,,,PartnerName
,,366,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,367,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,368,1,,,,,,,,,,,,Authority
xs,string,369,1,,,,,,,,,,,,Identifier
udt,DUNSType,370,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,371,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,372,1,,,,,,,,,,,GLN
ulc,PhysicalAddressType,373,0..1,,,,,,,,,PhysicalAddress
xs,string,374,1,,,,,,,,,,AddressLine1
xs,string,375,0..1,,,,,,,,,,AddressLine2
xs,string,376,0..1,,,,,,,,,,AddressLine3
xs,string,377,0..1,,,,,,,,,,AddressLine4
xs,string,378,0..1,,,,,,,,,,AddressLine5
xs,string,379,1,,,,,,,,,,CityName
uc,CountryType,380,1,,,,,,,,,,Country
ucs,CountrySubdivisionType,381,0..1,,,,,,,,,,CountrySubdivision
xs,string,382,0..1,,,,,,,,,,PostalCode
xs,string,383,0..1,,,,,,,,,,PostOfficeBox
upri,ProcessRoleIdentifierType,384,1,,,,,,,,,ProcessRoleIdentifier
upi,IntermittentPartnerType,385,1,,,,,,,,IntermittentPartner
uci,ContactInformationType,386,1,,,,,,,,,ContactInformation
udt,ContactType,387,1,,,,,,,,,,Contact
xs,string,388,0..1,,,,,,,,,,Email
xs,string,389,0..1,,,,,,,,,,Fax
xs,string,390,0..1,,,,,,,,,,Identifier
xs,string,391,0..1,,,,,,,,,,Phone
ulc,PhysicalAddressType,392,1,,,,,,,,,PhysicalAddress
xs,string,393,1,,,,,,,,,,AddressLine1
xs,string,394,0..1,,,,,,,,,,AddressLine2
xs,string,395,0..1,,,,,,,,,,AddressLine3
xs,string,396,0..1,,,,,,,,,,AddressLine4
xs,string,397,0..1,,,,,,,,,,AddressLine5
xs,string,398,1,,,,,,,,,,CityName
uc,CountryType,399,1,,,,,,,,,,Country
ucs,CountrySubdivisionType,400,0..1,,,,,,,,,,CountrySubdivision
xs,string,401,0..1,,,,,,,,,,PostalCode
xs,string,402,0..1,,,,,,,,,,PostOfficeBox
upri,ProcessRoleIdentifierType,403,1,,,,,,,,,ProcessRoleIdentifier
upi,KnownPartnerContactType,404,1,,,,,,,,KnownPartnerContact
uci,ContactInformationType,405,0..n,,,,,,,,,ContactInformation
udt,ContactType,406,1,,,,,,,,,,Contact
xs,string,407,0..1,,,,,,,,,,Email
xs,string,408,0..1,,,,,,,,,,Fax
xs,string,409,0..1,,,,,,,,,,Identifier
xs,string,410,0..1,,,,,,,,,,Phone
upi,KnownPartnerType,411,1,,,,,,,,,KnownPartner
upi,PartnerIdentificationType,412,1,,,,,,,,,,PartnerIdentification
xs,string,413,0..1,,,,,,,,,,,PartnerName
,,414,1,,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,415,1..n,,,,,,,,,,,,AlternativeIdentifier
xs,string,416,1,,,,,,,,,,,,,Authority
xs,string,417,1,,,,,,,,,,,,,Identifier
udt,DUNSType,418,1,,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,419,1,,,,,,,,,,,,DUNSPlus4
udt,GLNType,420,1,,,,,,,,,,,,GLN
upri,ProcessRoleIdentifierType,421,1,,,,,,,,,,ProcessRoleIdentifier
upi,NewPartnerType,422,1,,,,,,,,NewPartner
uci,ContactInformationType,423,1..n,,,,,,,,,ContactInformation
udt,ContactType,424,1,,,,,,,,,,Contact
xs,string,425,0..1,,,,,,,,,,Email
xs,string,426,0..1,,,,,,,,,,Fax
xs,string,427,0..1,,,,,,,,,,Identifier
xs,string,428,0..1,,,,,,,,,,Phone
ulc,LocationType,429,1,,,,,,,,,Location
,,430,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,431,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,432,1,,,,,,,,,,,,Authority
xs,string,433,1,,,,,,,,,,,,Identifier
udt,DUNSType,434,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,435,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,436,1,,,,,,,,,,,GLN
upi,PartnerIdentificationType,437,1..n,,,,,,,,,PartnerIdentification
xs,string,438,0..1,,,,,,,,,,PartnerName
,,439,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,440,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,441,1,,,,,,,,,,,,Authority
xs,string,442,1,,,,,,,,,,,,Identifier
udt,DUNSType,443,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,444,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,445,1,,,,,,,,,,,GLN
ulc,PhysicalAddressType,446,1,,,,,,,,,PhysicalAddress
xs,string,447,1,,,,,,,,,,AddressLine1
xs,string,448,0..1,,,,,,,,,,AddressLine2
xs,string,449,0..1,,,,,,,,,,AddressLine3
xs,string,450,0..1,,,,,,,,,,AddressLine4
xs,string,451,0..1,,,,,,,,,,AddressLine5
xs,string,452,1,,,,,,,,,,CityName
uc,CountryType,453,1,,,,,,,,,,Country
ucs,CountrySubdivisionType,454,0..1,,,,,,,,,,CountrySubdivision
xs,string,455,0..1,,,,,,,,,,PostalCode
xs,string,456,0..1,,,,,,,,,,PostOfficeBox
upri,ProcessRoleIdentifierType,457,1,,,,,,,,,ProcessRoleIdentifier
udt,DUNSPlus4Type,458,0..1,,,,,,PointOfSaleCustomerDistributorBranch
dmk,DesignRegistrationIdentificationType,459,0..1,,,,,DesignRegistrationIdentification
xs,string,460,0..1,,,,,,DesignRegistrationIdentifier
ddrn,DesignRegistrationNotificationType,461,1,,,,,,DesignRegistrationNotification
xs,string,462,1,,,,,,DesignRegistrationRevision
ud,DatePeriodType,463,0..1,,,,,,EffectiveRegistrationDate
xs,date,464,1,,,,,,,Begin
xs,date,465,1,,,,,,,End
dmk,GeographicRegionType,466,0..1,,,,,GeographicRegion
uc,CountryType,467,0..n,,,,,,Country
dgrc,GeographicRegionCodeType,468,0..1,,,,,,GeographicRegionCode
xs,string,469,0..1,,,,,ImplementorComments
upi,SpecifiedPartnerDescriptionType,470,1,,,,,IndependentFieldApplicationEngineer
,,471,1,,,,,,Choice
upi,SpecifiedFullPartnerType,472,1,,,,,,,SpecifiedFullPartner
uci,ContactInformationType,473,0..n,,,,,,,,ContactInformation
udt,ContactType,474,1,,,,,,,,,Contact
xs,string,475,0..1,,,,,,,,,Email
xs,string,476,0..1,,,,,,,,,Fax
xs,string,477,0..1,,,,,,,,,Identifier
xs,string,478,0..1,,,,,,,,,Phone
ulc,LocationType,479,0..1,,,,,,,,Location
,,480,1,,,,,,,,,Choice
