,MaterialCompositionInformationDistributionType,1,1,MaterialCompositionInformationDistribution
udcmn,BusinessDocumentReferenceType,2,0..1,,AgreementIdentifier
xs,dateTime,3,0..1,,,DateTime
urdmt,DocumentTypeType,4,1,,,DocumentType
xs,string,5,1,,,Identifier
xs,string,6,0..1,,,Line
xs,string,7,0..1,,,Revision
xs,string,8,0..1,,,SubLine
ucttf,ContactInformationType,9,0..n,,Authorizer
udtyp,ContactType,10,1,,,Contact
xs,string,11,0..1,,,Email
xs,string,12,0..1,,,Fax
xs,string,13,0..1,,,Identifier
xs,string,14,0..1,,,Phone
ucttf,ContactInformationType,15,0..n,,Creator
udtyp,ContactType,16,1,,,Contact
xs,string,17,0..1,,,Email
xs,string,18,0..1,,,Fax
xs,string,19,0..1,,,Identifier
xs,string,20,0..1,,,Phone
sdctr,DocumentHeaderType,21,0..1,,DocumentHeader
sdctr,CorrelationInformationType,22,0..1,,,CorrelationInformation
sdctr,ContractInformationType,23,0..1,,,,ContractInformation
sdctr,BusinessServiceInformationType,82,0..1,,,,BusinessServiceInformation
xs,string,83,1,,,,,ActionName
xs,string,84,1,,,,,ProcessIdentifier
xs,string,85,0..1,,,,,ProcessReference
xs,string,86,0..1,,,,,ProcessState
xs,string,87,1,,,,,ServiceName
ucttf,ContactInformationType,88,0..n,,,,ContactInformation
udtyp,ContactType,89,1,,,,,Contact
xs,string,90,0..1,,,,,Email
xs,string,91,0..1,,,,,Fax
xs,string,92,0..1,,,,,Identifier
xs,string,93,0..1,,,,,Phone
uptrn,PartnerIdentificationType,94,1,,,,PartnerIdentification
xs,string,95,0..1,,,,,PartnerName
,,96,1,,,,,Choice
ulctn,AlternativeIdentifierType,97,1..n,,,,,,AlternativeIdentifier
xs,string,98,1,,,,,,,Authority
xs,string,99,1,,,,,,,Identifier
udtyp,DUNSType,100,1,,,,,,DUNS
udtyp,DUNSPlus4Type,101,1,,,,,,DUNSPlus4
,ProductInformationType,102,1..n,,ProductInformation
,ProductIdentifierType,103,0..1,,,AlternativeProductIdentifier
xs,dateTime,104,0..1,,,,DateCode
xs,string,105,0..1,,,,ManufacturingSite
updtn,ProductDescriptionType,106,1,,,,ProductDescription
updtn,ProductIdentificationType,107,1..n,,,,,ProductIdentification
xs,string,108,0..1,,,,,,ProductName
xs,string,109,0..1,,,,,,Revision
,,110,1,,,,,,Choice
ulctn,AlternativeIdentifierType,111,1..n,,,,,,,AlternativeIdentifier
xs,string,112,1,,,,,,,,Authority
xs,string,113,1,,,,,,,,Identifier
udtyp,GTINType,114,1,,,,,,,GTIN
updtn,TextualDescriptionType,115,0..1,,,,,TextualDescription
xs,string,116,0..1,,,,,,Detail
xs,string,117,1,,,,,,Primary
xs,string,118,0..1,,,,,,Summary
dsgn,DependentConditionType,119,0..n,,,DependentCondition
drnct,ActionCodeType,120,0..1,,,,ActionCode
dsgn,ActualValueType,121,1..n,,,,ActualValue
dsgn,ToleranceType,122,0..1,,,,,NegativeTolerance
xs,decimal,123,1,,,,,,Absolute
xs,decimal,124,1,,,,,,Percentage
dsgn,ToleranceType,125,0..1,,,,,PositiveTolerance
xs,decimal,126,1,,,,,,Absolute
xs,decimal,127,1,,,,,,Percentage
drnlv,LevelType,128,0..1,,,,,Type
urntf,UnitOfMeasureType,129,1,,,,,UnitOfMeasure
xs,float,130,1,,,,,Value
xs,string,131,0..1,,,,Name
dsgn,DirectiveType,132,0..n,,,Directive
xs,boolean,133,1,,,,Compliant
xs,string,134,0..n,,,,Exemption
xs,string,135,1,,,,Name
xs,string,136,1,,,,Version
dsgn,NoteType,137,0..n,,,DistributionNote
xs,boolean,138,0..1,,,IsGeneric
uptrn,KnownPartnerType,139,0..1,,,KnownPartner
uptrn,PartnerIdentificationType,140,1,,,,PartnerIdentification
xs,string,141,0..1,,,,,PartnerName
,,142,1,,,,,Choice
ulctn,AlternativeIdentifierType,143,1..n,,,,,,AlternativeIdentifier
xs,string,144,1,,,,,,,Authority
xs,string,145,1,,,,,,,Identifier
udtyp,DUNSType,146,1,,,,,,DUNS
udtyp,DUNSPlus4Type,147,1,,,,,,DUNSPlus4
urrrn,ProcessRoleIdentifierType,148,1,,,,ProcessRoleIdentifier
dsgn,MaterialType,149,0..n,,,Material
xs,string,150,0..1,,,,Classification
dsgn,DependentConditionType,151,0..n,,,,DependentCondition
drnct,ActionCodeType,152,0..1,,,,,ActionCode
dsgn,ActualValueType,153,1..n,,,,,ActualValue
dsgn,ToleranceType,154,0..1,,,,,,NegativeTolerance
xs,decimal,155,1,,,,,,,Absolute
xs,decimal,156,1,,,,,,,Percentage
dsgn,ToleranceType,157,0..1,,,,,,PositiveTolerance
xs,decimal,158,1,,,,,,,Absolute
xs,decimal,159,1,,,,,,,Percentage
drnlv,LevelType,160,0..1,,,,,,Type
urntf,UnitOfMeasureType,161,1,,,,,,UnitOfMeasure
xs,float,162,1,,,,,,Value
xs,string,163,0..1,,,,,Name
xs,string,164,1,,,,Identifier
dsgn,MaterialMassType,165,0..1,,,,MaterialMass
dsgn,MassType,166,0..n,,,,,Mass
drnlv,LevelType,167,1,,,,,,Level
dsgn,ValueType,168,1,,,,,,Value
dsgn,MassPercentageType,169,0..n,,,,,MassPercentage
drnlv,LevelType,170,1,,,,,,Level
udtyp,PercentAmountType,171,1,,,,,,Value
urntf,UnitOfMeasureType,172,1,,,,,UnitOfMeasure
xs,string,173,0..1,,,,StandardNumber
dsgn,SubstanceType,174,0..n,,,,Substance
xs,string,175,0..1,,,,,Classification
dsgn,DependentConditionType,176,0..n,,,,,DependentCondition
drnct,ActionCodeType,177,0..1,,,,,,ActionCode
dsgn,ActualValueType,178,1..n,,,,,,ActualValue
dsgn,ToleranceType,179,0..1,,,,,,,NegativeTolerance
xs,decimal,180,1,,,,,,,,Absolute
xs,decimal,181,1,,,,,,,,Percentage
dsgn,ToleranceType,182,0..1,,,,,,,PositiveTolerance
xs,decimal,183,1,,,,,,,,Absolute
xs,decimal,184,1,,,,,,,,Percentage
drnlv,LevelType,185,0..1,,,,,,,Type
urntf,UnitOfMeasureType,186,1,,,,,,,UnitOfMeasure
xs,float,187,1,,,,,,,Value
xs,string,188,0..1,,,,,,Name
xs,string,189,1,,,,,Name
dsgn,RadioactivityType,190,0..n,,,,,Radioactivity
xs,string,191,1,,,,,,IsotopeNameCode
xs,decimal,192,1,,,,,,MaxActivityLevel
dsgn,NoteType,193,0..1,,,,,,RadioactivityNote
xs,decimal,194,1,,,,,,TypicalActivityLevel
dsgn,SubstanceIdentificationType,195,1,,,,,SubstanceIdentification
,,196,1,,,,,,Choice
ulctn,AlternativeIdentifierType,197,1..n,,,,,,,AlternativeIdentifier
xs,string,198,1,,,,,,,,Authority
xs,string,199,1,,,,,,,,Identifier
dsgn,CASType,200,1,,,,,,,CAS
dsgn,SubstanceMassType,201,1,,,,,SubstanceMass
dsgn,MassType,202,1..n,,,,,,Mass
drnlv,LevelType,203,1,,,,,,,Level
dsgn,ValueType,204,1,,,,,,,Value
dsgn,MassPercentageType,205,0..n,,,,,,MassPercentage
drnlv,LevelType,206,1,,,,,,,Level
udtyp,PercentAmountType,207,1,,,,,,,Value
urntf,UnitOfMeasureType,208,1,,,,,,UnitOfMeasure
dsgn,NoteType,209,0..1,,,,,SubstanceNote
xs,string,210,0..1,,,,TradeName
xs,string,211,1,,,,Type
drnct,ActionCodeType,212,0..1,,,ProductActionCode
,ProductIdentifierType,213,1,,,ProductIdentifier
xs,dateTime,214,0..1,,,,DateCode
xs,string,215,0..1,,,,ManufacturingSite
updtn,ProductDescriptionType,216,1,,,,ProductDescription
updtn,ProductIdentificationType,217,1..n,,,,,ProductIdentification
xs,string,218,0..1,,,,,,ProductName
xs,string,219,0..1,,,,,,Revision
,,220,1,,,,,,Choice
ulctn,AlternativeIdentifierType,221,1..n,,,,,,,AlternativeIdentifier
xs,string,222,1,,,,,,,,Authority
xs,string,223,1,,,,,,,,Identifier
udtyp,GTINType,224,1,,,,,,,GTIN
updtn,TextualDescriptionType,225,0..1,,,,,TextualDescription
xs,string,226,0..1,,,,,,Detail
xs,string,227,1,,,,,,Primary
xs,string,228,0..1,,,,,,Summary
,ProductInformationObjectType,229,0..n,,,ProductInformationObject
xs,string,230,0..1,,,,ContentTypeReference
dsgn,NoteType,231,0..n,,,,DescriptionNote
xs,dateTime,232,0..1,,,,EffectiveDate
xs,nonNegativeInteger,233,1,,,,Identifier
xs,dateTime,234,0..1,,,,ModificationDate
xs,string,235,1,,,,Name
drnct,ActionCodeType,236,0..1,,,,PIOActionCode
dsgn,ReferenceLocatorType,237,0..1,,,,ReferenceLocator
xs,string,238,0..1,,,,,ContentTypeReference
xs,nonNegativeInteger,239,0..1,,,,,FileFormatReference
xs,nonNegativeInteger,240,0..1,,,,,FileSize
xs,string,241,0..n,,,,,Reference
xs,string,242,0..n,,,,,UrlLegal
,,243,1,,,,,Choice
dsgn,AttachmentType,244,1,,,,,,Attachment
dsgn,urlType,245,1..n,,,,,,url
xs,nonNegativeInteger,246,0..1,,,,Version
dsgn,ProductMassType,247,0..1,,,ProductMass
dsgn,MassType,248,1..n,,,,Mass
drnlv,LevelType,249,1,,,,,Level
dsgn,ValueType,250,1,,,,,Value
dsgn,MassPercentageType,251,0..n,,,,MassPercentage
drnlv,LevelType,252,1,,,,,Level
udtyp,PercentAmountType,253,1,,,,,Value
urntf,UnitOfMeasureType,254,1,,,,UnitOfMeasure
xs,string,255,0..1,,,,UnitVolume
dsgn,SubpartType,256,0..n,,,Subpart
dsgn,DependentConditionType,257,0..n,,,,DependentCondition
drnct,ActionCodeType,258,0..1,,,,,ActionCode
dsgn,ActualValueType,259,1..n,,,,,ActualValue
dsgn,ToleranceType,260,0..1,,,,,,NegativeTolerance
xs,decimal,261,1,,,,,,,Absolute
xs,decimal,262,1,,,,,,,Percentage
dsgn,ToleranceType,263,0..1,,,,,,PositiveTolerance
xs,decimal,264,1,,,,,,,Absolute
xs,decimal,265,1,,,,,,,Percentage
drnlv,LevelType,266,0..1,,,,,,Type
urntf,UnitOfMeasureType,267,1,,,,,,UnitOfMeasure
xs,float,268,1,,,,,,Value
xs,string,269,0..1,,,,,Name
dsgn,ManufacturingProcessInfoType,270,0..n,,,,ManufacturingProcessInfo
xs,string,271,1,,,,,Process
dsgn,ProcessValueType,272,1,,,,,ProcessValue
,,273,1,,,,,,Choice
dsgn,ActualValueType,274,1,,,,,,,Measurement
dsgn,ToleranceType,275,0..1,,,,,,,,NegativeTolerance
xs,decimal,276,1,,,,,,,,,Absolute
xs,decimal,277,1,,,,,,,,,Percentage
dsgn,ToleranceType,278,0..1,,,,,,,,PositiveTolerance
xs,decimal,279,1,,,,,,,,,Absolute
xs,decimal,280,1,,,,,,,,,Percentage
drnlv,LevelType,281,0..1,,,,,,,,Type
urntf,UnitOfMeasureType,282,1,,,,,,,,UnitOfMeasure
xs,float,283,1,,,,,,,,Value
dsgn,TextType,284,1,,,,,,,Text
dsgn,MaterialType,285,0..n,,,,Material
xs,string,286,0..1,,,,,Classification
dsgn,DependentConditionType,287,0..n,,,,,DependentCondition
drnct,ActionCodeType,288,0..1,,,,,,ActionCode
dsgn,ActualValueType,289,1..n,,,,,,ActualValue
dsgn,ToleranceType,290,0..1,,,,,,,NegativeTolerance
xs,decimal,291,1,,,,,,,,Absolute
xs,decimal,292,1,,,,,,,,Percentage
dsgn,ToleranceType,293,0..1,,,,,,,PositiveTolerance
xs,decimal,294,1,,,,,,,,Absolute
xs,decimal,295,1,,,,,,,,Percentage
drnlv,LevelType,296,0..1,,,,,,,Type
urntf,UnitOfMeasureType,297,1,,,,,,,UnitOfMeasure
xs,float,298,1,,,,,,,Value
xs,string,299,0..1,,,,,,Name
xs,string,300,1,,,,,Identifier
dsgn,MaterialMassType,301,0..1,,,,,MaterialMass
dsgn,MassType,302,0..n,,,,,,Mass
drnlv,LevelType,303,1,,,,,,,Level
dsgn,ValueType,304,1,,,,,,,Value
dsgn,MassPercentageType,305,0..n,,,,,,MassPercentage
drnlv,LevelType,306,1,,,,,,,Level
udtyp,PercentAmountType,307,1,,,,,,,Value
urntf,UnitOfMeasureType,308,1,,,,,,UnitOfMeasure
xs,string,309,0..1,,,,,StandardNumber
dsgn,SubstanceType,310,0..n,,,,,Substance
xs,string,311,0..1,,,,,,Classification
dsgn,DependentConditionType,312,0..n,,,,,,DependentCondition
drnct,ActionCodeType,313,0..1,,,,,,,ActionCode
dsgn,ActualValueType,314,1..n,,,,,,,ActualValue
dsgn,ToleranceType,315,0..1,,,,,,,,NegativeTolerance
xs,decimal,316,1,,,,,,,,,Absolute
xs,decimal,317,1,,,,,,,,,Percentage
dsgn,ToleranceType,318,0..1,,,,,,,,PositiveTolerance
xs,decimal,319,1,,,,,,,,,Absolute
xs,decimal,320,1,,,,,,,,,Percentage
drnlv,LevelType,321,0..1,,,,,,,,Type
urntf,UnitOfMeasureType,322,1,,,,,,,,UnitOfMeasure
xs,float,323,1,,,,,,,,Value
xs,string,324,0..1,,,,,,,Name
xs,string,325,1,,,,,,Name
dsgn,RadioactivityType,326,0..n,,,,,,Radioactivity
xs,string,327,1,,,,,,,IsotopeNameCode
xs,decimal,328,1,,,,,,,MaxActivityLevel
dsgn,NoteType,329,0..1,,,,,,,RadioactivityNote
xs,decimal,330,1,,,,,,,TypicalActivityLevel
dsgn,SubstanceIdentificationType,331,1,,,,,,SubstanceIdentification
,,332,1,,,,,,,Choice
ulctn,AlternativeIdentifierType,333,1..n,,,,,,,,AlternativeIdentifier
xs,string,334,1,,,,,,,,,Authority
xs,string,335,1,,,,,,,,,Identifier
dsgn,CASType,336,1,,,,,,,,CAS
dsgn,SubstanceMassType,337,1,,,,,,SubstanceMass
dsgn,MassType,338,1..n,,,,,,,Mass
drnlv,LevelType,339,1,,,,,,,,Level
dsgn,ValueType,340,1,,,,,,,,Value
dsgn,MassPercentageType,341,0..n,,,,,,,MassPercentage
drnlv,LevelType,342,1,,,,,,,,Level
udtyp,PercentAmountType,343,1,,,,,,,,Value
urntf,UnitOfMeasureType,344,1,,,,,,,UnitOfMeasure
dsgn,NoteType,345,0..1,,,,,,SubstanceNote
xs,string,346,0..1,,,,,TradeName
xs,string,347,1,,,,,Type
dsgn,SubpartType,348,0..n,,,,Subpart
updtn,ProductDescriptionType,349,1,,,,SubPartIdentifier
updtn,ProductIdentificationType,350,1..n,,,,,ProductIdentification
xs,string,351,0..1,,,,,,ProductName
xs,string,352,0..1,,,,,,Revision
,,353,1,,,,,,Choice
ulctn,AlternativeIdentifierType,354,1..n,,,,,,,AlternativeIdentifier
xs,string,355,1,,,,,,,,Authority
xs,string,356,1,,,,,,,,Identifier
udtyp,GTINType,357,1,,,,,,,GTIN
updtn,TextualDescriptionType,358,0..1,,,,,TextualDescription
xs,string,359,0..1,,,,,,Detail
xs,string,360,1,,,,,,Primary
xs,string,361,0..1,,,,,,Summary
dsgn,SubstanceType,362,0..n,,,,Substance
xs,string,363,0..1,,,,,Classification
dsgn,DependentConditionType,364,0..n,,,,,DependentCondition
drnct,ActionCodeType,365,0..1,,,,,,ActionCode
dsgn,ActualValueType,366,1..n,,,,,,ActualValue
dsgn,ToleranceType,367,0..1,,,,,,,NegativeTolerance
xs,decimal,368,1,,,,,,,,Absolute
xs,decimal,369,1,,,,,,,,Percentage
dsgn,ToleranceType,370,0..1,,,,,,,PositiveTolerance
xs,decimal,371,1,,,,,,,,Absolute
xs,decimal,372,1,,,,,,,,Percentage
drnlv,LevelType,373,0..1,,,,,,,Type
urntf,UnitOfMeasureType,374,1,,,,,,,UnitOfMeasure
xs,float,375,1,,,,,,,Value
xs,string,376,0..1,,,,,,Name
xs,string,377,1,,,,,Name
dsgn,RadioactivityType,378,0..n,,,,,Radioactivity
xs,string,379,1,,,,,,IsotopeNameCode
xs,decimal,380,1,,,,,,MaxActivityLevel
dsgn,NoteType,381,0..1,,,,,,RadioactivityNote
xs,decimal,382,1,,,,,,TypicalActivityLevel
dsgn,SubstanceIdentificationType,383,1,,,,,SubstanceIdentification
,,384,1,,,,,,Choice
ulctn,AlternativeIdentifierType,385,1..n,,,,,,,AlternativeIdentifier
xs,string,386,1,,,,,,,,Authority
xs,string,387,1,,,,,,,,Identifier
dsgn,CASType,388,1,,,,,,,CAS
dsgn,SubstanceMassType,389,1,,,,,SubstanceMass
dsgn,MassType,390,1..n,,,,,,Mass
drnlv,LevelType,391,1,,,,,,,Level
dsgn,ValueType,392,1,,,,,,,Value
dsgn,MassPercentageType,393,0..n,,,,,,MassPercentage
drnlv,LevelType,394,1,,,,,,,Level
udtyp,PercentAmountType,395,1,,,,,,,Value
urntf,UnitOfMeasureType,396,1,,,,,,UnitOfMeasure
dsgn,NoteType,397,0..1,,,,,SubstanceNote
dsgn,SubstanceType,398,0..n,,,Substance
xs,string,399,0..1,,,,Classification
dsgn,DependentConditionType,400,0..n,,,,DependentCondition
drnct,ActionCodeType,401,0..1,,,,,ActionCode
dsgn,ActualValueType,402,1..n,,,,,ActualValue
dsgn,ToleranceType,403,0..1,,,,,,NegativeTolerance
xs,decimal,404,1,,,,,,,Absolute
xs,decimal,405,1,,,,,,,Percentage
dsgn,ToleranceType,406,0..1,,,,,,PositiveTolerance
xs,decimal,407,1,,,,,,,Absolute
xs,decimal,408,1,,,,,,,Percentage
drnlv,LevelType,409,0..1,,,,,,Type
urntf,UnitOfMeasureType,410,1,,,,,,UnitOfMeasure
xs,float,411,1,,,,,,Value
xs,string,412,0..1,,,,,Name
xs,string,413,1,,,,Name
dsgn,RadioactivityType,414,0..n,,,,Radioactivity
xs,string,415,1,,,,,IsotopeNameCode
xs,decimal,416,1,,,,,MaxActivityLevel
dsgn,NoteType,417,0..1,,,,,RadioactivityNote
xs,decimal,418,1,,,,,TypicalActivityLevel
dsgn,SubstanceIdentificationType,419,1,,,,SubstanceIdentification
,,420,1,,,,,Choice
ulctn,AlternativeIdentifierType,421,1..n,,,,,,AlternativeIdentifier
xs,string,422,1,,,,,,,Authority
xs,string,423,1,,,,,,,Identifier
dsgn,CASType,424,1,,,,,,CAS
dsgn,SubstanceMassType,425,1,,,,SubstanceMass
dsgn,MassType,426,1..n,,,,,Mass
drnlv,LevelType,427,1,,,,,,Level
dsgn,ValueType,428,1,,,,,,Value
dsgn,MassPercentageType,429,0..n,,,,,MassPercentage
drnlv,LevelType,430,1,,,,,,Level
udtyp,PercentAmountType,431,1,,,,,,Value
urntf,UnitOfMeasureType,432,1,,,,,UnitOfMeasure
dsgn,NoteType,433,0..1,,,,SubstanceNote
,ProductInformationHeaderType,434,0..1,,ProductInformationHeader
uptrn,KnownPartnerType,435,1..n,,,KnownPartner
uptrn,PartnerIdentificationType,436,1,,,,PartnerIdentification
xs,string,437,0..1,,,,,PartnerName
,,438,1,,,,,Choice
ulctn,AlternativeIdentifierType,439,1..n,,,,,,AlternativeIdentifier
xs,string,440,1,,,,,,,Authority
xs,string,441,1,,,,,,,Identifier
udtyp,DUNSType,442,1,,,,,,DUNS
udtyp,DUNSPlus4Type,443,1,,,,,,DUNSPlus4
urrrn,ProcessRoleIdentifierType,444,1,,,,ProcessRoleIdentifier
