<!-- Created with RosettaNet XSD2ALL 2.3.9 on Thu Mar 05 16:52:48 EST 2015 -->
,ApprovedManufacturerListRequestType,1,1,ApprovedManufacturerListRequest
,ApprovedManufacturerListType,2,1,,ApprovedManufacturerList
,ApprovedManufacturerListItemType,3,0..n,,,ApprovedManufacturerListItem
,ApprovedSupplierListItemType,4,0..n,,,,ApprovedSupplierListItem
xs,string,5,0..1,,,,,Description
ud,DatePeriodType,6,1,,,,,EffectiveDatePeriod
xs,date,7,1,,,,,,Begin
xs,date,8,1,,,,,,End
upi,PartnerDescriptionType,9,1,,,,,SuppliedBy
,,10,1,,,,,,Choice
upi,FullPartnerType,11,1,,,,,,,FullPartner
uci,ContactInformationType,12,0..n,,,,,,,,ContactInformation
,,151,1,,,,,,Choice
ulc,AlternativeIdentifierType,152,1..n,,,,,,,AlternativeIdentifier
xs,string,153,1,,,,,,,,Authority
xs,string,154,1,,,,,,,,Identifier
udt,DUNSType,155,1,,,,,,,DUNS
udt,DUNSPlus4Type,156,1,,,,,,,DUNSPlus4
udt,GLNType,157,1,,,,,,,GLN
upi,PartnerIdentificationType,158,0..n,,,,,PartnerIdentification
xs,string,159,0..1,,,,,,PartnerName
,,160,1,,,,,,Choice
ulc,AlternativeIdentifierType,161,1,,,,,,,AlternativeIdentifier
xs,string,162,1,,,,,,,,Authority
xs,string,163,1,,,,,,,,Identifier
udt,DUNSType,164,1,,,,,,,DUNS
udt,DUNSPlus4Type,165,1,,,,,,,DUNSPlus4
udt,GLNType,166,1,,,,,,,GLN
ulc,PhysicalAddressType,167,0..1,,,,,PhysicalAddress
xs,string,168,1,,,,,,AddressLine1
xs,string,169,0..1,,,,,,AddressLine2
xs,string,170,0..1,,,,,,AddressLine3
xs,string,171,0..1,,,,,,AddressLine4
xs,string,172,0..1,,,,,,AddressLine5
xs,string,173,1,,,,,,CityName
uc,CountryType,174,1,,,,,,Country
ucs,CountrySubdivisionType,175,0..1,,,,,,CountrySubdivision
xs,string,176,0..1,,,,,,PostalCode
xs,string,177,0..1,,,,,,PostOfficeBox
updi,ProductIdentificationType,178,1,,,,ManufacturerItem
xs,string,179,0..1,,,,,ProductName
xs,string,180,0..1,,,,,Revision
,,181,1,,,,,Choice
ulc,AlternativeIdentifierType,182,1..n,,,,,,AlternativeIdentifier
xs,string,183,1,,,,,,,Authority
xs,string,184,1,,,,,,,Identifier
udt,GTINType,185,1,,,,,,GTIN
dmps,ManufacturerPartStatusType,186,0..1,,,,ManufacturerPartStatus
udt,PercentAmountType,187,0..1,,,,ManufacturerSplit
dps,PreferredStatusType,188,1,,,,PreferredStatus
ud,DatePeriodType,189,1,,,EffectiveDatePeriod
xs,date,190,1,,,,Begin
xs,date,191,1,,,,End
udc,BusinessDocumentReferenceType,192,0..1,,,PreviousNotification
xs,dateTime,193,0..1,,,,DateTime
udct,DocumentTypeType,194,1,,,,DocumentType
xs,string,195,1,,,,Identifier
xs,string,196,0..1,,,,Line
xs,string,197,0..1,,,,Revision
xs,string,198,0..1,,,,SubLine
updi,ProductIdentificationType,199,1,,,ProductIdentification
xs,string,200,0..1,,,,ProductName
xs,string,201,0..1,,,,Revision
,,202,1,,,,Choice
ulc,AlternativeIdentifierType,203,1..n,,,,,AlternativeIdentifier
xs,string,204,1,,,,,,Authority
xs,string,205,1,,,,,,Identifier
udt,GTINType,206,1,,,,,GTIN
xs,string,207,0..1,,,QueryConstraint
ssdh,DocumentHeaderType,208,0..1,,DocumentHeader
ssdh,CorrelationInformationType,209,0..1,,,CorrelationInformation
ssdh,ContractInformationType,210,0..1,,,,ContractInformation
xs,string,211,0..1,,,,,ContractIdentifier
xs,string,212,0..1,,,,,ContractType
ssdh,RequestingDocumentInformationType,213,0..1,,,,RequestingDocumentInformation
xs,string,214,0..1,,,,,BusinessProcessInstanceIdentifier
xs,dateTime,215,0..1,,,,,RequestingDocumentCreationDateTime
xs,string,216,1,,,,,RequestingDocumentInstanceIdentifier
xs,dateTime,217,0..1,,,,,ResponseDateTime
ssdh,DocumentInformationType,218,1,,,DocumentInformation
xs,dateTime,219,1,,,,Creation
ssdh,DocumentIdentificationType,220,1,,,,DocumentIdentification
xs,string,221,1,,,,,Identifier
xs,string,222,0..1,,,,,Type
,,223,1,,,,,Choice
ssdh,StandardDocumentIdentificationType,224,1,,,,,,StandardDocumentIdentification
xs,string,225,0..1,,,,,,,Standard
xs,string,226,1,,,,,,,Version
ssdh,TpirPipIdentificationType,227,1,,,,,,TpirPipIdentification
sft,TPIRFileTypeType,228,0..1,,,,,,,FileType
udt,DUNSPlus4Type,229,1,,,,,,,PartnerId
ssdh,PipIdentifierType,230,1,,,,,,,PipIdentifier
ssdh,PipVersionType,231,1,,,,,,,PipVersion
ssdh,BusinessProcessIdentifierType,232,0..1,,,,,,,TpirBusinessProcessIdentifier
ssdh,VersionIdentifierType,233,1,,,,,,,TpirPipVersion
xs,anyURI,234,0..1,,,,,,,Uri
ssdh,DocumentManifestType,235,0..1,,,,DocumentManifest
ssdh,ManifestItemType,236,1..n,,,,,ManifestItem
xs,string,237,0..1,,,,,,Description
ul,LanguageType,238,0..1,,,,,,Language
xs,positiveInteger,239,0..1,,,,,,Length
umtq,MimeTypeQualifierType,240,1,,,,,,MimeTypeQualifier
xs,string,241,1,,,,,,UniversalResourceIdentifier
xs,boolean,242,0..1,,,,,MultipleType
xs,positiveInteger,243,1,,,,,NumberOfItems
ssdh,DocumentSecurityType,244,0..1,,,,DocumentSecurity
xs,boolean,245,1,,,,,NonRepudiableReceipt
xs,boolean,246,1,,,,,PersistentEncryption
xs,boolean,247,1,,,,,PersistentSignature
xs,string,248,0..1,,,HeaderVersion
ssdh,ReceiverType,249,1,,,Receiver
ssdh,BusinessServiceInformationType,250,0..1,,,,BusinessServiceInformation
xs,string,251,1,,,,,ActionName
xs,string,252,1,,,,,ProcessIdentifier
xs,string,253,0..1,,,,,ProcessReference
xs,string,254,0..1,,,,,ProcessState
xs,string,255,1,,,,,ServiceName
uci,ContactInformationType,256,0..n,,,,ContactInformation
udt,ContactType,257,1,,,,,Contact
xs,string,258,0..1,,,,,Email
xs,string,259,0..1,,,,,Fax
xs,string,260,0..1,,,,,Identifier
xs,string,261,0..1,,,,,IdentifierCode
xs,string,262,0..1,,,,,Phone
upi,PartnerIdentificationType,263,1,,,,PartnerIdentification
xs,string,264,0..1,,,,,PartnerName
,,265,1,,,,,Choice
ulc,AlternativeIdentifierType,266,1,,,,,,AlternativeIdentifier
xs,string,267,1,,,,,,,Authority
xs,string,268,1,,,,,,,Identifier
udt,DUNSType,269,1,,,,,,DUNS
udt,DUNSPlus4Type,270,1,,,,,,DUNSPlus4
udt,GLNType,271,1,,,,,,GLN
ssdh,SenderType,272,1,,,Sender
ssdh,BusinessServiceInformationType,273,0..1,,,,BusinessServiceInformation
xs,string,274,1,,,,,ActionName
xs,string,275,1,,,,,ProcessIdentifier
xs,string,276,0..1,,,,,ProcessReference
xs,string,277,0..1,,,,,ProcessState
xs,string,278,1,,,,,ServiceName
uci,ContactInformationType,279,0..n,,,,ContactInformation
udt,ContactType,280,1,,,,,Contact
xs,string,281,0..1,,,,,Email
xs,string,282,0..1,,,,,Fax
xs,string,283,0..1,,,,,Identifier
xs,string,284,0..1,,,,,IdentifierCode
xs,string,285,0..1,,,,,Phone
upi,PartnerIdentificationType,286,1,,,,PartnerIdentification
xs,string,287,0..1,,,,,PartnerName
,,288,1,,,,,Choice
ulc,AlternativeIdentifierType,289,1,,,,,,AlternativeIdentifier
xs,string,290,1,,,,,,,Authority
xs,string,291,1,,,,,,,Identifier
udt,DUNSType,292,1,,,,,,DUNS
udt,DUNSPlus4Type,293,1,,,,,,DUNSPlus4
udt,GLNType,294,1,,,,,,GLN
