<!-- Created with RosettaNet XSD2ALL 2.3.9 on Wed Mar 03 13:55:06 PST 2010 -->
,DesignRegistrationRequestType,1,1,DesignRegistrationRequest
,DesignProjectInformationType,2,1,,DesignProjectInformation
,DesignAssemblyInformationType,3,1..n,,,DesignAssemblyInformation
updi,TextualDescriptionType,4,1,,,,AssemblyDescription
xs,string,5,0..1,,,,,Detail
xs,string,6,1,,,,,Primary
xs,string,7,0..1,,,,,Summary
dmk,DemandCreatorTrackingIdentifierType,8,1,,,,DemandCreatorTrackingIdentifier
sha,ProductQuantityType,9,1,,,,DesignAssemblyInformation
,DesignCustomerInformationType,10,1,,,,DesignCustomerInformation
udt,DUNSPlus4Type,11,0..1,,,,,DesignCustomerDistributorBranch
upi,PartnerDescriptionType,12,0..n,,,,,PartnerDescription
,,13,1,,,,,,Choice
upi,FullPartnerType,14,1,,,,,,,FullPartner
uci,ContactInformationType,15,0..n,,,,,,,,ContactInformation
upri,ProcessRoleIdentifierType,70,1,,,,,,,,ProcessRoleIdentifier
upi,KnownPartnerContactType,71,1,,,,,,,KnownPartnerContact
uci,ContactInformationType,72,0..n,,,,,,,,ContactInformation
udt,ContactType,73,1,,,,,,,,,Contact
xs,string,74,0..1,,,,,,,,,Email
xs,string,75,0..1,,,,,,,,,Fax
xs,string,76,0..1,,,,,,,,,Identifier
xs,string,77,0..1,,,,,,,,,IdentifierCode
xs,string,78,0..1,,,,,,,,,Phone
upi,KnownPartnerType,79,1,,,,,,,,KnownPartner
upi,PartnerIdentificationType,80,1,,,,,,,,,PartnerIdentification
xs,string,81,0..1,,,,,,,,,,PartnerName
,,82,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,83,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,84,1,,,,,,,,,,,,Authority
xs,string,85,1,,,,,,,,,,,,Identifier
udt,DUNSType,86,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,87,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,88,1,,,,,,,,,,,GLN
upri,ProcessRoleIdentifierType,89,1,,,,,,,,,ProcessRoleIdentifier
upi,NewPartnerType,90,1,,,,,,,NewPartner
uci,ContactInformationType,91,1..n,,,,,,,,ContactInformation
udt,ContactType,92,1,,,,,,,,,Contact
xs,string,93,0..1,,,,,,,,,Email
xs,string,94,0..1,,,,,,,,,Fax
xs,string,95,0..1,,,,,,,,,Identifier
xs,string,96,0..1,,,,,,,,,IdentifierCode
xs,string,97,0..1,,,,,,,,,Phone
ulc,LocationType,98,1,,,,,,,,Location
,,99,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,100,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,101,1,,,,,,,,,,,Authority
xs,string,102,1,,,,,,,,,,,Identifier
udt,DUNSType,103,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,104,1,,,,,,,,,,DUNSPlus4
udt,GLNType,105,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,106,1..n,,,,,,,,PartnerIdentification
xs,string,107,0..1,,,,,,,,,PartnerName
,,108,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,109,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,110,1,,,,,,,,,,,Authority
xs,string,111,1,,,,,,,,,,,Identifier
udt,DUNSType,112,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,113,1,,,,,,,,,,DUNSPlus4
udt,GLNType,114,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,115,1,,,,,,,,PhysicalAddress
xs,string,116,1,,,,,,,,,AddressLine1
xs,string,117,0..1,,,,,,,,,AddressLine2
xs,string,118,0..1,,,,,,,,,AddressLine3
xs,string,119,0..1,,,,,,,,,AddressLine4
xs,string,120,0..1,,,,,,,,,AddressLine5
xs,string,121,1,,,,,,,,,CityName
uc,CountryType,122,1,,,,,,,,,Country
ucs,CountrySubdivisionType,123,0..1,,,,,,,,,CountrySubdivision
xs,string,124,0..1,,,,,,,,,PostalCode
xs,string,125,0..1,,,,,,,,,PostOfficeBox
upri,ProcessRoleIdentifierType,126,1,,,,,,,,ProcessRoleIdentifier
udt,DUNSPlus4Type,127,0..1,,,,,PointOfSaleCustomerDistributorBranch
,DesignPartInformationType,128,1..n,,,,DesignPartInformation
,AttachmentType,129,0..1,,,,,Attachment
xs,string,130,0..1,,,,,,Code
xs,string,131,0..1,,,,,,Description
umtq,MimeTypeQualifierType,132,1,,,,,,MimeTypeQualifier
xs,string,133,1,,,,,,UniversalResourceIdentifier
upi,SpecifiedPartnerDescriptionType,134,1,,,,,DemandCreatorFieldApplicationEngineer
,,135,1,,,,,,Choice
upi,SpecifiedFullPartnerType,136,1,,,,,,,SpecifiedFullPartner
uci,ContactInformationType,137,0..n,,,,,,,,ContactInformation
udt,ContactType,138,1,,,,,,,,,Contact
xs,string,139,0..1,,,,,,,,,Email
xs,string,140,0..1,,,,,,,,,Fax
xs,string,141,0..1,,,,,,,,,Identifier
xs,string,142,0..1,,,,,,,,,IdentifierCode
xs,string,143,0..1,,,,,,,,,Phone
ulc,LocationType,144,0..1,,,,,,,,Location
,,145,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,146,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,147,1,,,,,,,,,,,Authority
xs,string,148,1,,,,,,,,,,,Identifier
udt,DUNSType,149,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,150,1,,,,,,,,,,DUNSPlus4
udt,GLNType,151,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,152,0..n,,,,,,,,PartnerIdentification
xs,string,153,0..1,,,,,,,,,PartnerName
,,154,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,155,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,156,1,,,,,,,,,,,Authority
xs,string,157,1,,,,,,,,,,,Identifier
udt,DUNSType,158,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,159,1,,,,,,,,,,DUNSPlus4
udt,GLNType,160,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,161,0..1,,,,,,,,PhysicalAddress
xs,string,162,1,,,,,,,,,AddressLine1
xs,string,163,0..1,,,,,,,,,AddressLine2
xs,string,164,0..1,,,,,,,,,AddressLine3
xs,string,165,0..1,,,,,,,,,AddressLine4
xs,string,166,0..1,,,,,,,,,AddressLine5
xs,string,167,1,,,,,,,,,CityName
uc,CountryType,168,1,,,,,,,,,Country
ucs,CountrySubdivisionType,169,0..1,,,,,,,,,CountrySubdivision
xs,string,170,0..1,,,,,,,,,PostalCode
xs,string,171,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedIntermittentPartnerType,172,1,,,,,,,SpecifiedIntermittentPartner
uci,ContactInformationType,173,1,,,,,,,,ContactInformation
udt,ContactType,174,1,,,,,,,,,Contact
xs,string,175,0..1,,,,,,,,,Email
xs,string,176,0..1,,,,,,,,,Fax
xs,string,177,0..1,,,,,,,,,Identifier
xs,string,178,0..1,,,,,,,,,IdentifierCode
xs,string,179,0..1,,,,,,,,,Phone
ulc,PhysicalAddressType,180,1,,,,,,,,PhysicalAddress
xs,string,181,1,,,,,,,,,AddressLine1
xs,string,182,0..1,,,,,,,,,AddressLine2
xs,string,183,0..1,,,,,,,,,AddressLine3
xs,string,184,0..1,,,,,,,,,AddressLine4
xs,string,185,0..1,,,,,,,,,AddressLine5
xs,string,186,1,,,,,,,,,CityName
uc,CountryType,187,1,,,,,,,,,Country
ucs,CountrySubdivisionType,188,0..1,,,,,,,,,CountrySubdivision
xs,string,189,0..1,,,,,,,,,PostalCode
xs,string,190,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedKnownPartnerContactType,191,1,,,,,,,SpecifiedKnownPartnerContact
uci,ContactInformationType,192,0..n,,,,,,,,ContactInformation
udt,ContactType,193,1,,,,,,,,,Contact
xs,string,194,0..1,,,,,,,,,Email
xs,string,195,0..1,,,,,,,,,Fax
xs,string,196,0..1,,,,,,,,,Identifier
xs,string,197,0..1,,,,,,,,,IdentifierCode
xs,string,198,0..1,,,,,,,,,Phone
upi,SpecifiedKnownPartnerType,199,1,,,,,,,,SpecifiedKnownPartner
upi,PartnerIdentificationType,200,1,,,,,,,,,PartnerIdentification
xs,string,201,0..1,,,,,,,,,,PartnerName
,,202,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,203,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,204,1,,,,,,,,,,,,Authority
xs,string,205,1,,,,,,,,,,,,Identifier
udt,DUNSType,206,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,207,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,208,1,,,,,,,,,,,GLN
upi,SpecifiedNewPartnerType,209,1,,,,,,,SpecifiedNewPartner
uci,ContactInformationType,210,1..n,,,,,,,,ContactInformation
udt,ContactType,211,1,,,,,,,,,Contact
xs,string,212,0..1,,,,,,,,,Email
xs,string,213,0..1,,,,,,,,,Fax
xs,string,214,0..1,,,,,,,,,Identifier
xs,string,215,0..1,,,,,,,,,IdentifierCode
xs,string,216,0..1,,,,,,,,,Phone
ulc,LocationType,217,1,,,,,,,,Location
,,218,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,219,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,220,1,,,,,,,,,,,Authority
xs,string,221,1,,,,,,,,,,,Identifier
udt,DUNSType,222,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,223,1,,,,,,,,,,DUNSPlus4
udt,GLNType,224,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,225,1..n,,,,,,,,PartnerIdentification
xs,string,226,0..1,,,,,,,,,PartnerName
,,227,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,228,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,229,1,,,,,,,,,,,Authority
xs,string,230,1,,,,,,,,,,,Identifier
udt,DUNSType,231,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,232,1,,,,,,,,,,DUNSPlus4
udt,GLNType,233,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,234,1,,,,,,,,PhysicalAddress
xs,string,235,1,,,,,,,,,AddressLine1
xs,string,236,0..1,,,,,,,,,AddressLine2
xs,string,237,0..1,,,,,,,,,AddressLine3
xs,string,238,0..1,,,,,,,,,AddressLine4
xs,string,239,0..1,,,,,,,,,AddressLine5
xs,string,240,1,,,,,,,,,CityName
uc,CountryType,241,1,,,,,,,,,Country
ucs,CountrySubdivisionType,242,0..1,,,,,,,,,CountrySubdivision
xs,string,243,0..1,,,,,,,,,PostalCode
xs,string,244,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedPartnerDescriptionType,245,1,,,,,DemandCreatorSalesRepresentative
,,246,1,,,,,,Choice
upi,SpecifiedFullPartnerType,247,1,,,,,,,SpecifiedFullPartner
uci,ContactInformationType,248,0..n,,,,,,,,ContactInformation
udt,ContactType,249,1,,,,,,,,,Contact
xs,string,250,0..1,,,,,,,,,Email
xs,string,251,0..1,,,,,,,,,Fax
xs,string,252,0..1,,,,,,,,,Identifier
xs,string,253,0..1,,,,,,,,,IdentifierCode
xs,string,254,0..1,,,,,,,,,Phone
ulc,LocationType,255,0..1,,,,,,,,Location
,,256,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,257,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,258,1,,,,,,,,,,,Authority
xs,string,259,1,,,,,,,,,,,Identifier
udt,DUNSType,260,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,261,1,,,,,,,,,,DUNSPlus4
udt,GLNType,262,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,263,0..n,,,,,,,,PartnerIdentification
xs,string,264,0..1,,,,,,,,,PartnerName
,,265,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,266,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,267,1,,,,,,,,,,,Authority
xs,string,268,1,,,,,,,,,,,Identifier
udt,DUNSType,269,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,270,1,,,,,,,,,,DUNSPlus4
udt,GLNType,271,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,272,0..1,,,,,,,,PhysicalAddress
xs,string,273,1,,,,,,,,,AddressLine1
xs,string,274,0..1,,,,,,,,,AddressLine2
xs,string,275,0..1,,,,,,,,,AddressLine3
xs,string,276,0..1,,,,,,,,,AddressLine4
xs,string,277,0..1,,,,,,,,,AddressLine5
xs,string,278,1,,,,,,,,,CityName
uc,CountryType,279,1,,,,,,,,,Country
ucs,CountrySubdivisionType,280,0..1,,,,,,,,,CountrySubdivision
xs,string,281,0..1,,,,,,,,,PostalCode
xs,string,282,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedIntermittentPartnerType,283,1,,,,,,,SpecifiedIntermittentPartner
uci,ContactInformationType,284,1,,,,,,,,ContactInformation
udt,ContactType,285,1,,,,,,,,,Contact
xs,string,286,0..1,,,,,,,,,Email
xs,string,287,0..1,,,,,,,,,Fax
xs,string,288,0..1,,,,,,,,,Identifier
xs,string,289,0..1,,,,,,,,,IdentifierCode
xs,string,290,0..1,,,,,,,,,Phone
ulc,PhysicalAddressType,291,1,,,,,,,,PhysicalAddress
xs,string,292,1,,,,,,,,,AddressLine1
xs,string,293,0..1,,,,,,,,,AddressLine2
xs,string,294,0..1,,,,,,,,,AddressLine3
xs,string,295,0..1,,,,,,,,,AddressLine4
xs,string,296,0..1,,,,,,,,,AddressLine5
xs,string,297,1,,,,,,,,,CityName
uc,CountryType,298,1,,,,,,,,,Country
ucs,CountrySubdivisionType,299,0..1,,,,,,,,,CountrySubdivision
xs,string,300,0..1,,,,,,,,,PostalCode
xs,string,301,0..1,,,,,,,,,PostOfficeBox
upi,SpecifiedKnownPartnerContactType,302,1,,,,,,,SpecifiedKnownPartnerContact
uci,ContactInformationType,303,0..n,,,,,,,,ContactInformation
udt,ContactType,304,1,,,,,,,,,Contact
xs,string,305,0..1,,,,,,,,,Email
xs,string,306,0..1,,,,,,,,,Fax
xs,string,307,0..1,,,,,,,,,Identifier
xs,string,308,0..1,,,,,,,,,IdentifierCode
xs,string,309,0..1,,,,,,,,,Phone
upi,SpecifiedKnownPartnerType,310,1,,,,,,,,SpecifiedKnownPartner
upi,PartnerIdentificationType,311,1,,,,,,,,,PartnerIdentification
xs,string,312,0..1,,,,,,,,,,PartnerName
,,313,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,314,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,315,1,,,,,,,,,,,,Authority
xs,string,316,1,,,,,,,,,,,,Identifier
udt,DUNSType,317,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,318,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,319,1,,,,,,,,,,,GLN
upi,SpecifiedNewPartnerType,320,1,,,,,,,SpecifiedNewPartner
uci,ContactInformationType,321,1..n,,,,,,,,ContactInformation
udt,ContactType,322,1,,,,,,,,,Contact
xs,string,323,0..1,,,,,,,,,Email
xs,string,324,0..1,,,,,,,,,Fax
xs,string,325,0..1,,,,,,,,,Identifier
xs,string,326,0..1,,,,,,,,,IdentifierCode
xs,string,327,0..1,,,,,,,,,Phone
ulc,LocationType,328,1,,,,,,,,Location
,,329,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,330,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,331,1,,,,,,,,,,,Authority
xs,string,332,1,,,,,,,,,,,Identifier
udt,DUNSType,333,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,334,1,,,,,,,,,,DUNSPlus4
udt,GLNType,335,1,,,,,,,,,,GLN
upi,PartnerIdentificationType,336,1..n,,,,,,,,PartnerIdentification
xs,string,337,0..1,,,,,,,,,PartnerName
,,338,1,,,,,,,,,Choice
ulc,AlternativeIdentifierType,339,1..n,,,,,,,,,,AlternativeIdentifier
xs,string,340,1,,,,,,,,,,,Authority
xs,string,341,1,,,,,,,,,,,Identifier
udt,DUNSType,342,1,,,,,,,,,,DUNS
udt,DUNSPlus4Type,343,1,,,,,,,,,,DUNSPlus4
udt,GLNType,344,1,,,,,,,,,,GLN
ulc,PhysicalAddressType,345,1,,,,,,,,PhysicalAddress
xs,string,346,1,,,,,,,,,AddressLine1
xs,string,347,0..1,,,,,,,,,AddressLine2
xs,string,348,0..1,,,,,,,,,AddressLine3
xs,string,349,0..1,,,,,,,,,AddressLine4
xs,string,350,0..1,,,,,,,,,AddressLine5
xs,string,351,1,,,,,,,,,CityName
uc,CountryType,352,1,,,,,,,,,Country
ucs,CountrySubdivisionType,353,0..1,,,,,,,,,CountrySubdivision
xs,string,354,0..1,,,,,,,,,PostalCode
xs,string,355,0..1,,,,,,,,,PostOfficeBox
dmk,DemandCreatorTrackingIdentifierType,356,1,,,,,DemandCreatorTrackingIdentifier
,DesignCustomerInformationType,357,0..1,,,,,DesignCustomerInformation
udt,DUNSPlus4Type,358,0..1,,,,,,DesignCustomerDistributorBranch
upi,PartnerDescriptionType,359,0..n,,,,,,PartnerDescription
,,360,1,,,,,,,Choice
upi,FullPartnerType,361,1,,,,,,,,FullPartner
uci,ContactInformationType,362,0..n,,,,,,,,,ContactInformation
udt,ContactType,363,1,,,,,,,,,,Contact
xs,string,364,0..1,,,,,,,,,,Email
xs,string,365,0..1,,,,,,,,,,Fax
xs,string,366,0..1,,,,,,,,,,Identifier
xs,string,367,0..1,,,,,,,,,,IdentifierCode
xs,string,368,0..1,,,,,,,,,,Phone
ulc,LocationType,369,0..1,,,,,,,,,Location
,,370,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,371,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,372,1,,,,,,,,,,,,Authority
xs,string,373,1,,,,,,,,,,,,Identifier
udt,DUNSType,374,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,375,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,376,1,,,,,,,,,,,GLN
upi,PartnerIdentificationType,377,0..n,,,,,,,,,PartnerIdentification
xs,string,378,0..1,,,,,,,,,,PartnerName
,,379,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,380,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,381,1,,,,,,,,,,,,Authority
xs,string,382,1,,,,,,,,,,,,Identifier
udt,DUNSType,383,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,384,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,385,1,,,,,,,,,,,GLN
ulc,PhysicalAddressType,386,0..1,,,,,,,,,PhysicalAddress
xs,string,387,1,,,,,,,,,,AddressLine1
xs,string,388,0..1,,,,,,,,,,AddressLine2
xs,string,389,0..1,,,,,,,,,,AddressLine3
xs,string,390,0..1,,,,,,,,,,AddressLine4
xs,string,391,0..1,,,,,,,,,,AddressLine5
xs,string,392,1,,,,,,,,,,CityName
uc,CountryType,393,1,,,,,,,,,,Country
ucs,CountrySubdivisionType,394,0..1,,,,,,,,,,CountrySubdivision
xs,string,395,0..1,,,,,,,,,,PostalCode
xs,string,396,0..1,,,,,,,,,,PostOfficeBox
upri,ProcessRoleIdentifierType,397,1,,,,,,,,,ProcessRoleIdentifier
upi,IntermittentPartnerType,398,1,,,,,,,,IntermittentPartner
uci,ContactInformationType,399,1,,,,,,,,,ContactInformation
udt,ContactType,400,1,,,,,,,,,,Contact
xs,string,401,0..1,,,,,,,,,,Email
xs,string,402,0..1,,,,,,,,,,Fax
xs,string,403,0..1,,,,,,,,,,Identifier
xs,string,404,0..1,,,,,,,,,,IdentifierCode
xs,string,405,0..1,,,,,,,,,,Phone
ulc,PhysicalAddressType,406,1,,,,,,,,,PhysicalAddress
xs,string,407,1,,,,,,,,,,AddressLine1
xs,string,408,0..1,,,,,,,,,,AddressLine2
xs,string,409,0..1,,,,,,,,,,AddressLine3
xs,string,410,0..1,,,,,,,,,,AddressLine4
xs,string,411,0..1,,,,,,,,,,AddressLine5
xs,string,412,1,,,,,,,,,,CityName
uc,CountryType,413,1,,,,,,,,,,Country
ucs,CountrySubdivisionType,414,0..1,,,,,,,,,,CountrySubdivision
xs,string,415,0..1,,,,,,,,,,PostalCode
xs,string,416,0..1,,,,,,,,,,PostOfficeBox
upri,ProcessRoleIdentifierType,417,1,,,,,,,,,ProcessRoleIdentifier
upi,KnownPartnerContactType,418,1,,,,,,,,KnownPartnerContact
uci,ContactInformationType,419,0..n,,,,,,,,,ContactInformation
udt,ContactType,420,1,,,,,,,,,,Contact
xs,string,421,0..1,,,,,,,,,,Email
xs,string,422,0..1,,,,,,,,,,Fax
xs,string,423,0..1,,,,,,,,,,Identifier
xs,string,424,0..1,,,,,,,,,,IdentifierCode
xs,string,425,0..1,,,,,,,,,,Phone
upi,KnownPartnerType,426,1,,,,,,,,,KnownPartner
upi,PartnerIdentificationType,427,1,,,,,,,,,,PartnerIdentification
xs,string,428,0..1,,,,,,,,,,,PartnerName
,,429,1,,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,430,1..n,,,,,,,,,,,,AlternativeIdentifier
xs,string,431,1,,,,,,,,,,,,,Authority
xs,string,432,1,,,,,,,,,,,,,Identifier
udt,DUNSType,433,1,,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,434,1,,,,,,,,,,,,DUNSPlus4
udt,GLNType,435,1,,,,,,,,,,,,GLN
upri,ProcessRoleIdentifierType,436,1,,,,,,,,,,ProcessRoleIdentifier
upi,NewPartnerType,437,1,,,,,,,,NewPartner
uci,ContactInformationType,438,1..n,,,,,,,,,ContactInformation
udt,ContactType,439,1,,,,,,,,,,Contact
xs,string,440,0..1,,,,,,,,,,Email
xs,string,441,0..1,,,,,,,,,,Fax
xs,string,442,0..1,,,,,,,,,,Identifier
xs,string,443,0..1,,,,,,,,,,IdentifierCode
xs,string,444,0..1,,,,,,,,,,Phone
ulc,LocationType,445,1,,,,,,,,,Location
,,446,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,447,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,448,1,,,,,,,,,,,,Authority
xs,string,449,1,,,,,,,,,,,,Identifier
udt,DUNSType,450,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,451,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,452,1,,,,,,,,,,,GLN
upi,PartnerIdentificationType,453,1..n,,,,,,,,,PartnerIdentification
xs,string,454,0..1,,,,,,,,,,PartnerName
,,455,1,,,,,,,,,,Choice
ulc,AlternativeIdentifierType,456,1..n,,,,,,,,,,,AlternativeIdentifier
xs,string,457,1,,,,,,,,,,,,Authority
xs,string,458,1,,,,,,,,,,,,Identifier
udt,DUNSType,459,1,,,,,,,,,,,DUNS
udt,DUNSPlus4Type,460,1,,,,,,,,,,,DUNSPlus4
udt,GLNType,461,1,,,,,,,,,,,GLN
ulc,PhysicalAddressType,462,1,,,,,,,,,PhysicalAddress
xs,string,463,1,,,,,,,,,,AddressLine1
xs,string,464,0..1,,,,,,,,,,AddressLine2
xs,string,465,0..1,,,,,,,,,,AddressLine3
xs,string,466,0..1,,,,,,,,,,AddressLine4
xs,string,467,0..1,,,,,,,,,,AddressLine5
xs,string,468,1,,,,,,,,,,CityName
uc,CountryType,469,1,,,,,,,,,,Country
ucs,CountrySubdivisionType,470,0..1,,,,,,,,,,CountrySubdivision
xs,string,471,0..1,,,,,,,,,,PostalCode
xs,string,472,0..1,,,,,,,,,,PostOfficeBox
upri,ProcessRoleIdentifierType,473,1,,,,,,,,,ProcessRoleIdentifier
udt,DUNSPlus4Type,474,0..1,,,,,,PointOfSaleCustomerDistributorBranch
dmk,DesignRegistrationIdentificationType,475,0..1,,,,,DesignRegistrationIdentification
xs,string,476,0..1,,,,,,DesignRegistrationIdentifier
ddrn,DesignRegistrationNotificationType,477,1,,,,,,DesignRegistrationNotification
xs,string,478,1,,,,,,DesignRegistrationRevision
ud,DatePeriodType,479,0..1,,,,,,EffectiveRegistrationDate
xs,date,480,1,,,,,,,Begin
